id_point_annee,point,carre,longitude_grid_wgs84,latitude_grid_wgs84,qualite_inventaire_stoc,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4,seqnum,hex_area,CLC,CHELSA_tas,CHELSA_spi12
2018690810P10,690810P10,690810,4.7048198659,45.4991281952,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,12,-0.556733682018748,-0.0814925473936299,0.348262560023252,-0.259489538388527,1092641,95977942.427307,24,7.35613474231556,-274.40650368907
2018700267P01,700267P01,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,14,-0.790176602514436,0.818164519646268,-1.19871522815941,-0.173612700440785,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P02,700267P02,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,10,-0.81796765437919,0.819467598040175,-1.20818635445718,-0.157235300493316,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P03,700267P03,700267,6.5983104323,47.80336774,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,19,-0.906438906669967,0.686099151560151,-1.24969939969718,-0.149968437268418,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P04,700267P04,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,12,-1.03016852259628,0.524312946177743,-1.31500043142944,-0.119405091531894,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P05,700267P05,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,9,-0.98726717376219,0.473637855912203,-1.24432367732424,-0.200381009789466,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P06,700267P06,700267,6.5983104323,47.80336774,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,continental,25,-0.846425286697827,0.776609750419087,-1.22701835017279,-0.154969963072117,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P07,700267P07,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,9,-0.809681347558252,0.869344199487745,-1.25469500926515,-0.12150013421142,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P08,700267P08,700267,6.5983104323,47.80336774,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,17,-0.892813988468059,0.744467858074468,-1.2913553945008,-0.111989604132821,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P09,700267P09,700267,6.5983104323,47.80336774,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,continental,14,-0.78991815521473,0.858846441278106,-1.21187084438995,-0.158299517516841,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700267P10,700267P10,700267,6.5983104323,47.80336774,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,continental,19,-0.553713944730832,0.830971650012767,-1.17465149578347,-0.182647641570872,1091942,95977942.8143909,3,5.62023869014922,-272.508631206694
2018700289P01,700289P01,700289,6.0636762511,47.8036752603,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,10,-1.02552349960835,0.088738518345087,-0.482846186586591,-0.243384874960444,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700289P02,700289P02,700289,6.0636762511,47.8036752603,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,continental,21,-1.01966675632616,0.0929036849680174,-0.442913756980246,-0.227988306059656,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P03,700289P03,700289,6.0636762511,47.8036752603,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,continental,13,-0.815115764472652,0.00257588033068715,-0.117508303056258,-0.268178517486269,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P04,700289P04,700289,6.0636762511,47.8036752603,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,continental,8,-0.825503702322371,-0.00694622506501086,-0.232932753495053,-0.237464572996484,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P05,700289P05,700289,6.0636762511,47.8036752603,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,14,-0.77575181574117,-0.00107509523886707,0.09531044357473,-0.258569857521586,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P06,700289P06,700289,6.0636762511,47.8036752603,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,continental,16,-0.789130555617964,-0.00326398209188306,0.185908989723668,-0.243550604783095,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P07,700289P07,700289,6.0636762511,47.8036752603,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,continental,22,-1.01402323356571,0.0897255027278895,-0.386153983862849,-0.221883871974591,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P08,700289P08,700289,6.0636762511,47.8036752603,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,14,-0.842897394635606,-0.0200776063411964,-0.418985964599905,-0.245099110663318,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P09,700289P09,700289,6.0636762511,47.8036752603,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,continental,6,-0.844924370787186,-0.0206616203207657,-0.198796246149778,-0.201451142492098,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700289P10,700289P10,700289,6.0636762511,47.8036752603,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,continental,14,-1.00637016142414,0.0906819844139816,-0.134297680876047,-0.214029089437757,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700371P01,700371P01,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,continental,12,-0.947187144570646,-0.0147756679650248,-0.859116901174496,-0.183560776828836,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P02,700371P02,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,continental,10,-0.941620238024953,0.035507197444866,-1.11405313896513,-0.147251665377385,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P03,700371P03,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,continental,10,-0.997228742183427,-0.0182257194751017,-0.962269120093018,-0.131325988736612,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P04,700371P04,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,continental,10,-1.22429231674892,0.161955433220572,-0.702926435624482,-0.0929419455827691,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P05,700371P05,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,continental,10,-1.19921656437559,0.148725681936132,-0.831970461262323,-0.126427004816335,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P06,700371P06,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,7,-1.03512827523892,0.0935959761791814,-0.981392766209052,-0.0807602833976439,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P07,700371P07,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,continental,9,-0.825244185134899,0.339415353101783,-1.05950069682182,-0.0826515848465392,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P08,700371P08,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,continental,10,-0.663578943599981,0.530802248830374,-1.31264285748005,-0.0707424562812266,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P09,700371P09,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,continental,10,-0.863951511882446,0.55973346287576,-0.952652051889628,-0.126655519143769,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700371P10,700371P10,700371,6.0611473147,47.7677411187,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,continental,7,-0.583059807590343,0.623901066842136,-0.960793848007468,-0.125874068116779,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P01,700373P01,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,13,0.660991803677523,2.18534366763209,-0.201905687849477,-0.256289162863941,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P02,700373P02,700373,6.1144462871,47.7660251218,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,13,0.752813796177543,2.29198715556557,0.0650795883846776,-0.254151229638829,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P03,700373P03,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,continental,17,0.785115093567871,2.42422269837106,0.273481362265458,-0.220987808464396,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700373P04,700373P04,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,9,0.703595941520012,2.46758240263551,0.170322976485459,-0.136576919982963,1089752,95977942.7328889,3,6.63666538758711,-272.64975974343
2018700373P05,700373P05,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,4,0.778448900641037,2.32774682745987,-0.0899846844166114,-0.218537711133879,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P06,700373P06,700373,6.1144462871,47.7660251218,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,11,0.652767331813849,2.24827043716302,-0.269030900770291,-0.18396030040299,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P07,700373P07,700373,6.1144462871,47.7660251218,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,continental,17,-0.339293556790259,0.750876715324988,-0.462539776935912,-0.363984898940957,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P08,700373P08,700373,6.1144462871,47.7660251218,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,16,-0.187110885557616,1.17505252111975,-0.422131361505312,-0.217273141104477,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P09,700373P09,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,continental,17,0.641608571020133,2.33314374228123,-0.257936589801589,-0.0844394398530989,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700373P10,700373P10,700373,6.1144462871,47.7660251218,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,16,0.850722617929645,2.235349339404,-0.288891484248784,-0.099180482228425,1089751,95977942.7188151,23,6.82272828708996,-272.745031368371
2018700416P01,700416P01,700416,6.1930799763,47.7454395499,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,continental,22,-1.14762514613274,-0.0189960900268488,-1.5609769195378,0.0275693594000981,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P02,700416P02,700416,6.1930799763,47.7454395499,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,continental,19,-1.07785338788005,0.00604090530270447,-1.06866323249729,-0.0614212846683653,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P03,700416P03,700416,6.1930799763,47.7454395499,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,14,-1.02941294176702,0.0412018967685789,-0.508518681541697,-0.118427872237496,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P04,700416P04,700416,6.1930799763,47.7454395499,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,10,-1.08698907968334,-0.0067001950723199,-1.2285200224254,-0.0492734933658663,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P05,700416P05,700416,6.1930799763,47.7454395499,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,continental,20,-1.07856860006344,-0.000310401840251941,-1.16769312647838,-0.0717295076172531,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P06,700416P06,700416,6.1930799763,47.7454395499,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,12,-1.09000035386482,-0.0122376960927945,-1.33087565327008,-0.0607945244111172,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P07,700416P07,700416,6.1930799763,47.7454395499,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,continental,17,-1.10636028906861,-0.0173553842587176,-1.42670800153919,-0.0352933672189178,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P08,700416P08,700416,6.1930799763,47.7454395499,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,5,-1.08731241825172,0.00361413612932279,-1.2147354194874,-0.0824469998419718,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P09,700416P09,700416,6.1930799763,47.7454395499,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,continental,13,-1.00267711141746,0.0212884719059071,-0.689945611569466,-0.172966201132536,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700416P10,700416P10,700416,6.1930799763,47.7454395499,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,continental,11,-1.00096358032413,0.00987201460715279,-0.781470148012128,-0.176287737960719,1090481,95977942.7450881,3,6.54268119393325,-272.651041356529
2018700594P01,700594P01,700594,6.5070026407,47.6625657258,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,12,2.35838923464979,0.62814418832276,-0.303324662191829,-1.55877870147747,1091941,95977942.7994317,3,6.32228810528675,-272.580116547734
2018700594P02,700594P02,700594,6.5070026407,47.6625657258,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,continental,17,2.1928344040136,0.934619392109457,-0.332662065478818,-1.30689400206392,1091941,95977942.7994317,3,6.32228810528675,-272.580116547734
2018700594P03,700594P03,700594,6.5070026407,47.6625657258,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,continental,17,1.54487948030842,1.22888415607837,-0.429522362948345,-0.920671632648227,1091941,95977942.7994317,3,6.32228810528675,-272.580116547734
2018700594P04,700594P04,700594,6.5070026407,47.6625657258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,continental,9,1.68040956659058,0.493884529967233,-0.282104566281881,-1.2575882518915,1091941,95977942.7994317,3,6.32228810528675,-272.580116547734
2018700594P05,700594P05,700594,6.5070026407,47.6625657258,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,continental,16,1.2748809131527,0.722724360897925,-0.319189391818983,-1.06150305432493,1091940,95977942.7846251,3,6.57168804881084,-272.624638752765
2018700594P06,700594P06,700594,6.5070026407,47.6625657258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,continental,6,1.45855528617989,1.08773705809665,-0.32064123881743,-0.940375919272588,1091941,95977942.7994317,3,6.32228810528675,-272.580116547734
2018700594P07,700594P07,700594,6.5070026407,47.6625657258,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,continental,15,0.744781665211315,1.34948522054929,-0.540041418593302,-0.478406447392168,1092670,95977942.8124532,3,6.20394037131107,-272.565875614051
2018700594P08,700594P08,700594,6.5070026407,47.6625657258,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,21,0.407713128580701,1.02693787093896,-0.590463515930237,-0.446539201440838,1091940,95977942.7846251,3,6.57168804881084,-272.624638752765
2018700594P09,700594P09,700594,6.5070026407,47.6625657258,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,continental,18,0.0412980834732094,1.20492935989546,-0.890002561871823,-0.22734889163277,1092670,95977942.8124532,3,6.20394037131107,-272.565875614051
2018700594P10,700594P10,700594,6.5070026407,47.6625657258,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,continental,9,0.602209793603108,1.41110114611562,-0.732789370621829,-0.332173719528163,1092670,95977942.8124532,3,6.20394037131107,-272.565875614051
2018700602P01,700602P01,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,continental,19,-0.562291995543883,0.176864609049956,-1.135995583414,-0.640929015979039,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P02,700602P02,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,continental,14,-0.759092609966114,0.232279791196095,-1.3112539160038,-0.416035946458907,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P03,700602P03,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,continental,19,-0.676962352492987,0.200981299308871,-1.24352037882745,-0.51044189156949,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P04,700602P04,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,continental,16,-0.838958569442553,0.238045095192657,-1.33941520560229,-0.351250499169469,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P05,700602P05,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,continental,13,-0.690675018858866,0.212022114360001,-1.14961413870082,-0.524448535137223,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P06,700602P06,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,continental,15,-0.715884560441984,0.300556273503714,-1.05905449162801,-0.494761568381461,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P07,700602P07,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,continental,12,-0.821002058551228,0.292550607823887,-1.14445150873734,-0.373006222051814,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P08,700602P08,700602,6.7196913659,47.6547404123,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,continental,21,-0.75942340685705,0.387988435734073,-1.05168403234646,-0.392272555228861,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P09,700602P09,700602,6.7196913659,47.6547404123,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,continental,22,-0.70340141634365,0.316605502205992,-0.948599935072197,-0.52991682636987,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700602P10,700602P10,700602,6.7196913659,47.6547404123,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,14,-0.548207036422036,0.135613124067526,-1.02356908286647,-0.713302999802261,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700654P01,700654P01,700654,6.7447808541,47.6357747686,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,continental,7,-0.768892928083075,0.0607677267451902,-1.24245381844779,-0.380424006239797,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
2018700654P02,700654P02,700654,6.7447808541,47.6357747686,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,continental,17,-0.855508847413638,0.0596703480986153,-1.30780688684516,-0.256293859231139,1093400,95977942.840932,3,5.8106046705535,-272.641395152699
