LON,LAT,region,altitude,surface,parcelle_active,plante_reference,climat,typo_pays_principale,typo_pays_secondaire,bassin_prod_principal,bassin_prod_secondaire,topographie,plan_eau,exposition,orientation_vent,enclave,corridor,drain,biogeoregions
3.0589669014377114,42.7418674347548,OCCITANIE,4,0.68,1,Salade,"Mediterraneen, zone de l'olivier",Open field,NA,Bassin arboricole,Bassin arboricole,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
2.987087397773277,42.656750786511154,OCCITANIE,20,0.74,0,Vigne,"Mediterraneen, zone de l'olivier",Open field,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
5.964585739044124,43.46952068546071,PROVENCE-ALPES-COTE D'AZUR,300,1.94,1,Vigne,"Mediterraneen, zone de l'olivier",Zone forestiere,"Milieux aquatiques, zones humides",Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord-Ouest,0,1,0,NA
-0.34721642072701886,44.68918106999393,NOUVELLE-AQUITAINE,91,1,0,Vigne,Oceanique,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord-Ouest,0,1,0,NA
5.827619411909839,49.090656327900675,GRAND-EST,285,7.5,1,Ble,Semi-oceanique a semi-continental,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Est,0,0,0,NA
4.9465590841370455,46.30540794309987,BOURGOGNE-FRANCHE-COMTE,195,4.3,1,Mais,Semi-continental sud,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Est,0,0,0,NA
-2.201185212479373,47.85822837937491,BRETAGNE,99,2.62,1,Ble,Oceanique,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Semi ombrage,Sud-Ouest,0,0,0,NA
-2.98475537118663,47.97381648351969,BRETAGNE,85,4.24,1,Mais,Oceanique a semi oceanique sud,Open field,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Ouest,0,0,0,NA
4.9274591989471634,44.075216254484864,PROVENCE-ALPES-COTE D'AZUR,41,0.65,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Semi ombrage,Nord,0,1,0,NA
4.925229017882893,44.183318286604326,PROVENCE-ALPES-COTE D'AZUR,115,0.78,0,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Semi ombrage,Nord,0,0,0,NA
4.856231963937558,44.16962799754691,PROVENCE-ALPES-COTE D'AZUR,93,0.43,1,Vigne,"Mediterraneen, zone de l'olivier",Open field,Open field,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
4.61221230579173,46.77880273425146,BOURGOGNE-FRANCHE-COMTE,245,15.71,1,Vigne,Semi-continental sud,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
4.82209426769513,44.11494099689907,PROVENCE-ALPES-COTE D'AZUR,97,10.76,1,Vigne,"Mediterraneen, zone de l'olivier",Open field,Open field,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,0,0,NA
4.559064871239818,44.14345448730339,OCCITANIE,NA,0.6,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord,0,1,0,NA
5.2433597141218975,46.8653783643507,BOURGOGNE-FRANCHE-COMTE,205,15.26,1,Mais,Semi-continental sud,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Nord,0,0,0,NA
-0.06257582029273386,48.97930668805523,NORMANDIE,67,18,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.725455107510226,44.14094805571798,PROVENCE-ALPES-COTE D'AZUR,37,1.02,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord,0,1,0,NA
-0.2954154961341372,44.48313609455201,NOUVELLE-AQUITAINE,30,1.2,0,Vigne,Oceanique,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Haut de coteau,0,Semi ombrage,Ouest,0,1,0,NA
0.17957731300081164,44.585618343816506,NOUVELLE-AQUITAINE,41,10,0,Mais,Oceanique a semi oceanique sud,Paysage mixte,Information inconnue,Zone de grandes cultures,Zone de grandes cultures,Bas de coteau,0,Semi ombrage,Ouest,0,1,0,NA
-0.6106478322402155,45.321305721599344,NOUVELLE-AQUITAINE,8,8.24,0,Mais,Oceanique a semi oceanique sud,Zone de marais ou de basse vallee,Open field,Zone de grandes cultures,Zone de grandes cultures,Zone maritime non bande cotiere,0,Plein soleil,Ouest,0,0,0,NA
-0.7476719615620927,45.10115039782747,NOUVELLE-AQUITAINE,8,10,0,Ble,Oceanique a semi oceanique sud,Zone de marais ou de basse vallee,Open field,Zone de grandes cultures,Zone de grandes cultures,Zone maritime bande cotiere,0,Plein soleil,Ouest,0,1,0,NA
3.2099652725521364,47.46851250361939,BOURGOGNE-FRANCHE-COMTE,222,14.07,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,NA,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,1,0,NA
3.1091742348187648,49.48812716125807,HAUTS-DE-FRANCE,100,17,1,Ble,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
2.660230272840405,49.38962454243998,HAUTS-DE-FRANCE,88,2.98,1,Mais,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
2.944792189533655,49.13078895634113,HAUTS-DE-FRANCE,112,2.95,0,Ble,Oceanique,Open field,NA,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
3.0802031418829117,47.334087338146624,BOURGOGNE-FRANCHE-COMTE,195,7.3,1,Ble,Semi-oceanique a semi-continental,Open field,NA,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
-2.0203679988823042,48.205718716283016,BRETAGNE,55,5,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Ouest,0,1,0,NA
6.134055421032289,49.15446811778668,GRAND-EST,164,4.2,1,Salade,Semi-continental nord,Open field,"Milieux aquatiques, zones humides",Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Ouest,0,1,0,NA
5.108575296562516,47.269504396342064,BOURGOGNE-FRANCHE-COMTE,NA,6.2,1,Ble,Semi-continental nord,Paysage mixte,NA,Autres,Autres,Plaine,0,Semi ombrage,Nord-Ouest,0,1,0,NA
6.57233568847263,43.45566560845651,PROVENCE-ALPES-COTE D'AZUR,70,0.25,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,1,0,NA
4.732393274279852,46.95077419521803,BOURGOGNE-FRANCHE-COMTE,226,0.55,1,Vigne,Semi-continental sud,Paysage mixte,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
4.7183064484959365,47.034920577830604,BOURGOGNE-FRANCHE-COMTE,245,0.25,1,Vigne,Semi-continental sud,NA,NA,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Sud-Ouest,1,0,0,NA
4.819373347391126,47.06450682716615,BOURGOGNE-FRANCHE-COMTE,236,0.61,1,Vigne,Semi-continental sud,Paysage mixte,NA,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
2.92248215294898,42.816697340852755,OCCITANIE,5,1.5,0,Salade,"Mediterraneen, zone de l'olivier",NA,NA,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
2.8624666633802023,42.726758113699574,OCCITANIE,8,5.78,1,Vigne,"Mediterraneen, zone de l'olivier",Autres,Autres,Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
3.0330436871247257,50.485659820462544,HAUTS-DE-FRANCE,30,4.1,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Ouest,0,0,0,NA
3.6684912165141346,45.06560552325332,AUVERGNE-RHONE-ALPES,1000,1.3,0,Ble,Montagnard,Bocage a dominante polyculture elevage,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Sud-Est,0,0,0,NA
3.704580851286527,45.01895507266544,AUVERGNE-RHONE-ALPES,900,25,1,Ble,Montagnard,Bocage a dominante polyculture elevage,Information inconnue,Information inconnue,Information inconnue,Plateau,0,Plein soleil,Sud-Est,0,1,0,NA
1.9145869515459497,50.92723012531213,HAUTS-DE-FRANCE,30,4.5,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Sud-Ouest,0,0,0,NA
2.793822102651904,50.58431750152087,HAUTS-DE-FRANCE,25,1.72,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Sud-Ouest,0,0,0,NA
3.146798182164837,50.31011149049821,HAUTS-DE-FRANCE,53,6.5,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,0,0,NA
-0.8263906671783618,47.820040198902554,PAYS DE LOIRE,80,3,1,Ble,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
3.814358722583751,44.99117449996385,AUVERGNE-RHONE-ALPES,850,2.5,0,Ble,Montagnard,Bocage a dominante polyculture elevage,Information inconnue,Information inconnue,Information inconnue,Plateau,0,Plein soleil,Sud-Ouest,0,0,0,NA
3.6357435090193757,45.07110796938522,AUVERGNE-RHONE-ALPES,850,10,1,Mais,Montagnard,Bocage a dominante polyculture elevage,Information inconnue,Information inconnue,Information inconnue,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
1.700683549996967,49.46625974030886,NORMANDIE,160,19.75,1,Ble,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Est,0,1,0,NA
2.0952956743634017,49.76490494249618,HAUTS-DE-FRANCE,63,16.23,1,Ble,Oceanique,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Est,0,0,0,NA
2.8569543314876076,50.54365988236583,HAUTS-DE-FRANCE,34,11,1,Salade,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Ouest,0,0,0,NA
5.546449590712868,47.27273294176934,BOURGOGNE-FRANCHE-COMTE,236,2.72,1,Mais,Semi-continental nord,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,0,NA
3.8049369096231582,50.02783188931864,HAUTS-DE-FRANCE,177,2.75,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Montagne,0,Plein soleil,Ouest,0,0,0,NA
2.1854690935456786,50.78767740346536,HAUTS-DE-FRANCE,14,3.15,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Haut de coteau,0,Plein soleil,Ouest,0,0,0,NA
5.769201106263514,47.29811067090927,BOURGOGNE-FRANCHE-COMTE,236,9.8,1,Ble,Semi-continental nord,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Bas de coteau,0,Plein soleil,Ouest,0,0,0,NA
5.528137740684614,47.02332848984097,BOURGOGNE-FRANCHE-COMTE,194,4.1,1,Mais,Semi-continental nord,Zone de marais ou de basse vallee,NA,Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,1,Plein soleil,Ouest,0,1,0,NA
5.880199027059457,47.198752546978085,BOURGOGNE-FRANCHE-COMTE,224,24.5,1,Mais,Semi-continental nord,Zone de marais ou de basse vallee,"Milieux aquatiques, zones humides",Zone de polyculture-elevage,Zone de polyculture-elevage,Fond de vallee,1,Plein soleil,Ouest,0,1,0,NA
1.3161363670537825,48.96892297941659,NORMANDIE,135,4.29,1,Ble,Semi-oceanique a semi-continental,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,1,0,NA
1.7197018192252074,49.12587661744239,NORMANDIE,144,1.5,0,Mais,Semi-oceanique a semi-continental,Paysage mixte,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,1,0,NA
3.872128212588478,50.10407808078287,HAUTS-DE-FRANCE,175,6,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Semi ombrage,Nord,0,0,0,NA
3.723603332950221,49.94568676234328,HAUTS-DE-FRANCE,145,3.5,1,Mais,Oceanique a semi-oceanique nord,Bocage a dominante polyculture elevage,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Semi ombrage,Ouest,0,0,0,NA
2.9284791831240082,50.748295598908804,HAUTS-DE-FRANCE,16,1.45,1,Salade,Oceanique a semi-oceanique nord,Open field,Open field,Zone maraichere,Zone maraichere,Plaine,0,Semi ombrage,Ouest,0,0,0,NA
3.0753207244583627,50.65664828821609,HAUTS-DE-FRANCE,23,2,1,Salade,Oceanique a semi-oceanique nord,Open field,Open field,Zone maraichere,Zone maraichere,Plaine,0,Semi ombrage,Ouest,0,0,0,NA
2.6955623425239144,50.7672183876896,HAUTS-DE-FRANCE,50,5.8,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Bas de coteau,0,Semi ombrage,Ouest,0,0,0,NA
-0.790715247574405,48.57882504344049,NORMANDIE,176,28,0,Ble,Oceanique,Bocage a dominante polyculture elevage,NA,NA,NA,Plateau,0,Plein soleil,Ouest,0,1,0,NA
2.625357953647815,49.266697972373194,HAUTS-DE-FRANCE,77,5.22,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
5.35282107174709,46.9586808529332,BOURGOGNE-FRANCHE-COMTE,185,11.22,1,Mais,Semi-continental nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
5.387246984732877,47.030204392513305,BOURGOGNE-FRANCHE-COMTE,190,14.5,1,Ble,Semi-continental nord,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
1.985290186276997,50.941662979951616,HAUTS-DE-FRANCE,3,6,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
3.296736486185455,50.114311304851114,HAUTS-DE-FRANCE,100,10.1,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
1.088966916375821,49.594517320720726,NORMANDIE,160,13.5,1,Ble,Oceanique,Open field,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
1.0186141867349987,48.811645916630894,NORMANDIE,160,15.55,1,Ble,Oceanique,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
5.864214907016317,47.43538759848427,BOURGOGNE-FRANCHE-COMTE,205,10.2,1,Ble,Semi-continental nord,Paysage mixte,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,0,0,NA
5.492399558420968,47.102854592561,BOURGOGNE-FRANCHE-COMTE,247,4.25,1,Mais,Semi-continental nord,Paysage mixte,NA,Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,1,1,NA
5.67331004005022,47.305964581241405,BOURGOGNE-FRANCHE-COMTE,247,15,1,Mais,Semi-continental nord,Paysage mixte,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
5.643124208295844,47.41222063297744,BOURGOGNE-FRANCHE-COMTE,205,7.34,1,Ble,Semi-continental nord,Paysage mixte,"Milieux aquatiques, zones humides",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,1,Plein soleil,Ouest,0,0,0,NA
5.866870288973116,47.11454328140091,BOURGOGNE-FRANCHE-COMTE,284,16.53,1,Mais,Semi-continental nord,Paysage mixte,NA,NA,NA,Plaine,0,Plein soleil,Ouest,0,1,0,NA
5.752557135865487,47.19915073824482,BOURGOGNE-FRANCHE-COMTE,209,11,1,Mais,Semi-continental nord,Paysage mixte,"Milieux aquatiques, zones humides",Zone de polyculture-elevage,Zone de polyculture-elevage,Plaine,0,Plein soleil,Ouest,0,0,1,NA
-0.5939320525621291,44.75335765029243,NOUVELLE-AQUITAINE,10,0.05,0,Salade,Oceanique,Paysage mixte,"Batis, milieu urbain",Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Ouest,0,0,0,NA
0.9336878288670244,48.84569722724412,NORMANDIE,171,6.37,1,Ble,Oceanique,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,1,0,NA
2.8204197462149843,50.20411598576038,HAUTS-DE-FRANCE,83,7.42,1,Ble,Oceanique a semi-oceanique nord,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Semi ombrage,Nord-Ouest,0,0,0,NA
-0.21810352291129143,48.93245483227731,NORMANDIE,90,5.5,0,Ble,Oceanique a semi-oceanique nord,Open field,NA,NA,NA,Plaine,0,Plein soleil,Nord-Ouest,0,0,0,NA
2.5854442471373096,49.788439420004686,HAUTS-DE-FRANCE,45,2.95,1,Mais,Oceanique,Open field,Open field,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
4.586640810353246,43.92231772981056,OCCITANIE,NA,2.32,0,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,NA,Bassin viticole,Bassin viticole,Plateau,0,Plein soleil,Nord,0,1,0,NA
-0.3474890094713064,47.17617066473832,PAYS DE LOIRE,40,14,1,Salade,Oceanique a semi-oceanique nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
3.1611525377480376,49.621077655854094,HAUTS-DE-FRANCE,58,10.97,1,Ble,Oceanique,Open field,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Ouest,0,0,0,NA
5.655553871953701,48.67850484259144,GRAND-EST,330,7.23,1,Ble,Semi-oceanique a semi-continental,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,1,0,NA
5.780974090234116,48.82739015782681,GRAND-EST,237,2,1,Salade,Semi-continental nord,Bocage a dominante polyculture elevage,Zone forestiere,Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Ouest,0,1,0,NA
0.2811005977289478,44.904401383234095,NOUVELLE-AQUITAINE,23,6.3,0,Mais,Oceanique a semi oceanique sud,Paysage mixte,"Batis, milieu rural",Bassin viticole,Bassin viticole,Plaine,0,Plein soleil,Ouest,0,0,0,NA
0.4598715587928625,45.30119761174967,NOUVELLE-AQUITAINE,119,6.25,0,Mais,Oceanique,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Nord-Ouest,0,0,0,NA
1.032253673558028,49.63138930515078,NORMANDIE,144,16,0,Ble,Oceanique,Paysage mixte,NA,NA,NA,Plateau,0,Semi ombrage,Sud-Ouest,0,1,0,NA
5.764580727532788,43.824605765120744,PROVENCE-ALPES-COTE D'AZUR,289,6.22,1,Mais,"Mediterraneen, zone de l'olivier",Open field,"Batis, milieu suburbain",Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord-Est,0,0,0,NA
5.809786176263275,43.74451741757768,PROVENCE-ALPES-COTE D'AZUR,288,11.81,1,Mais,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu suburbain",Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Semi ombrage,Est,0,1,0,NA
-4.057434422352178,48.54121435712469,BRETAGNE,115,11.2,1,Mais,Oceanique,Paysage mixte,Information inconnue,Zone de polyculture-elevage,Zone de polyculture-elevage,Haut de coteau,0,Plein soleil,Ouest,0,1,0,NA
-0.20765647376907173,43.7414735119343,OCCITANIE,123,10.5,1,Mais,Oceanique a semi oceanique sud,Bocage a dominante polyculture elevage,NA,NA,NA,Plateau,1,Plein soleil,NA,0,1,0,NA
6.305363294762784,48.92232487008437,GRAND-EST,235,5,1,Ble,Semi-oceanique a semi-continental,Paysage mixte,"Milieux aquatiques, zones humides",Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
6.301535339545196,48.182374590000855,GRAND-EST,370,5,0,Ble,Semi-continental nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,0,0,NA
0.570340811412292,49.549302735901,NORMANDIE,144,13.55,1,Ble,Oceanique,Paysage mixte,Bocage a dominante polyculture elevage,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Semi ombrage,Nord-Ouest,0,1,0,NA
4.930999809692808,43.936066768925016,PROVENCE-ALPES-COTE D'AZUR,54,0.25,1,Mais,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin arboricole,Bassin arboricole,Plaine,0,Semi ombrage,Nord,0,0,0,NA
2.9687898811613,43.05259180346925,OCCITANIE,108,2.5,0,Vigne,"Mediterraneen, zone de l'olivier",Open field,NA,Bassin viticole,Bassin viticole,NA,0,NA,NA,0,0,0,NA
4.851271129793595,43.86707004117627,PROVENCE-ALPES-COTE D'AZUR,33,0.5,1,Salade,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu suburbain",Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.906164428913776,43.903317080407,PROVENCE-ALPES-COTE D'AZUR,19,0.98,0,Salade,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu rural",Zone maraichere,Zone maraichere,Plaine,1,Plein soleil,Nord,0,0,0,NA
4.820864856569312,43.852681100892624,PROVENCE-ALPES-COTE D'AZUR,23,0.35,0,Salade,"Mediterraneen, zone de l'olivier",Paysage mixte,"Batis, milieu rural",Zone maraichere,Zone maraichere,Plaine,0,Plein soleil,Nord,0,1,0,NA
5.176982461986601,43.85674047634282,PROVENCE-ALPES-COTE D'AZUR,186,1,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Bas de coteau,0,Plein soleil,Nord-Ouest,0,0,0,NA
0.21401197301407063,49.630246094981665,NORMANDIE,108,11.71,0,Ble,Oceanique,Open field,NA,NA,NA,Autres,0,NA,NA,0,1,0,NA
5.233581112986477,43.83201895258618,PROVENCE-ALPES-COTE D'AZUR,232,4.6,1,Vigne,"Mediterraneen, zone de l'olivier",Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Nord,0,0,0,NA
7.919491582443098,49.00032830526021,GRAND-EST,232,0.71,1,Mais,Semi-continental nord,Open field,Paysage mixte,Zone de polyculture-elevage,Zone de polyculture-elevage,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
7.350977757164873,48.13033876258475,GRAND-EST,180,1.04,1,Mais,Semi-continental nord,Paysage mixte,Bocage a dominante polyculture elevage,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Sud-Ouest,0,1,0,NA
1.6761961026345704,49.04607774940172,ILE-DE-FRANCE,81,3.31,1,Ble,Oceanique a semi-oceanique nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Sud-Ouest,0,1,0,NA
7.210727363980542,47.62864171527266,GRAND-EST,288,7,1,Mais,Semi-continental nord,Paysage mixte,"Batis, milieu rural",Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Sud-Ouest,0,1,0,NA
7.267098573095064,47.898686265973005,GRAND-EST,219,0.21,1,Vigne,Semi-continental nord,Paysage mixte,Paysage mixte,Bassin viticole,Bassin viticole,Haut de coteau,0,Plein soleil,Sud-Ouest,0,1,0,NA
7.483655492568683,48.01609881316791,GRAND-EST,186,3.5,1,Salade,Semi-continental nord,Paysage mixte,Open field,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.8446328097076385,44.93040179379928,AUVERGNE-RHONE-ALPES,155,6.4,1,Mais,Semi-continental sud,Open field,Paysage mixte,Bassin arboricole,Bassin arboricole,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.963123997521247,45.86407519556783,AUVERGNE-RHONE-ALPES,288,2.2,1,Salade,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,1,Plein soleil,Nord,0,1,0,NA
7.519427347738106,48.413964906596306,GRAND-EST,147,5.06,1,Salade,Semi-continental nord,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
4.856566356835529,45.83069255300204,AUVERGNE-RHONE-ALPES,275,6,0,Salade,Semi-continental sud,Open field,Paysage mixte,Zone maraichere,Zone maraichere,Bas de coteau,0,Plein soleil,Nord,0,1,0,NA
5.25624983734361,45.349660809869476,AUVERGNE-RHONE-ALPES,365,5.07,1,Mais,Semi-continental sud,Open field,Paysage mixte,Zone de grandes cultures,Zone de grandes cultures,Plaine,0,Plein soleil,Nord,0,1,0,NA
1.5882779726638396,49.022524876945184,ILE-DE-FRANCE,121,5.5,1,Ble,Oceanique a semi-oceanique nord,Open field,Zone forestiere,Zone de grandes cultures,Zone de grandes cultures,Plateau,0,Plein soleil,Ouest,0,1,0,NA
0.88196495763396765,49.7055958384344,NORMANDIE,145,3.7,0,Ble,Oceanique,Open field,NA,NA,NA,Plateau,0,Plein soleil,NA,0,0,0,NA
1.3302576022475263,43.39075334456128,OCCITANIE,195,2.06,1,Ble,Oceanique a semi oceanique sud,Open field,"Batis, milieu urbain",NA,NA,Plaine,0,Plein soleil,NA,0,0,0,NA
