id_point_annee,NDVI,light_pollution,annee.x,precip_spring,tmp_spring,p_type,p_milieu,point,carre,altitude,LON,LAT,longitude_grid_wgs84,latitude_grid_wgs84,departement,qualite_inventaire_stoc,habitat_principal,habitat_secondaire,foret_p,agricole_p,urbain_p,ouvert_p,Alauda_arvensis,Anthus_trivialis,Carduelis_cannabina,Carduelis_carduelis,Carduelis_chloris,Certhia_brachydactyla,Columba_palumbus,Corvus_corone,Cyanistes_caeruleus,Dendrocopos_major,Emberiza_cirlus,Emberiza_citrinella,Erithacus_rubecula,Fringilla_coelebs,Garrulus_glandarius,Hippolais_polyglotta,Hirundo_rustica,Luscinia_megarhynchos,Motacilla_alba,Parus_major,Passer_domesticus,Periparus_ater,Phoenicurus_ochruros,Phylloscopus_collybita,Pica_pica,Picus_viridis,Prunella_modularis,Regulus_ignicapilla,Saxicola_rubicola,Serinus_serinus,Sitta_europaea,Streptopelia_decaocto,Streptopelia_turtur,Sturnus_vulgaris,Sylvia_atricapilla,Sylvia_communis,Troglodytes_troglodytes,Turdus_merula,Turdus_philomelos,Turdus_viscivorus,Habitat_V2,test$shape_df.short_name,Total,Landscape.PCA1,Landscape.PCA2,Landscape.PCA3,Landscape.PCA4
2018840486P01,7549.521739130435,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P01,840486,699,5.321801313535,43.990328473514,5.3147046127,43.9904940008,84,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,mediterranean,16,-1.1188413776283264,0.009000728053202706,-1.2469406744695744,-0.017597492752811774
2018840486P02,7319.434782608696,7,2018,2.6397491432779794,16.83293510762554,2,A,840486P02,840486,699,5.3173128563516,43.993709332406,5.3147046127,43.9904940008,84,1,A,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,mediterranean,11,-1.0958796350823006,0.013108572616928289,-1.1270521131400792,-0.046369907095127616
2018840486P03,6917.565217391304,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P03,840486,699,5.3155419161066,43.997800177521,5.3147046127,43.9904940008,84,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,mediterranean,16,-1.1054953324839067,0.011272755374424607,-1.1754422276629937,-0.037405309981701045
2018840486P04,6751.347826086957,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P04,840486,699,5.3254944722595,43.998803565375,5.3147046127,43.9904940008,84,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,mediterranean,10,-1.0839259869178088,0.0202631204288613,-1.0297779287757634,-0.06167111554450878
2018840486P05,6469.95652173913,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P05,840486,699,5.3035709741842,43.998209532736,5.3147046127,43.9904940008,84,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,mediterranean,9,-1.0428187622443381,0.016281482066236176,-1.0095773748423398,-0.15836057440698997
2018840486P06,7350.739130434783,7,2018,2.6397491432779794,16.83293510762554,3,A,840486P06,840486,722,5.3097179149511,43.993254609259,5.3147046127,43.9904940008,84,1,A,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,mediterranean,13,-1.0906225840361485,0.007153330406194586,-1.1848172845038643,-0.0663956693604394
2018840486P07,7220.260869565217,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P07,840486,722,5.3048595090411,43.98435827935,5.3147046127,43.9904940008,84,1,A,B,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mediterranean,4,-1.1198194755566901,0.007934507636485342,-1.321472405162978,-0.045448670466368746
2018840486P08,7539.304347826087,7,2018,2.6397491432779794,16.83293510762554,2,A,840486P08,840486,699,5.311606974567,43.987655723498,5.3147046127,43.9904940008,84,1,A,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,mediterranean,12,-1.1312675163417305,0.00851615793811596,-1.3215413341497222,-0.01992035304227776
2018840486P09,7293.304347826087,7,2018,2.6397491432779794,16.83293510762554,2,A,840486P09,840486,699,5.3185301952406,43.98300093437,5.3147046127,43.9904940008,84,1,A,A,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,mediterranean,15,-1.1429941188034867,0.01009521628351457,-1.3943788572430493,-0.023307532932909235
2018840486P10,7102.826086956522,7,2018,2.6397491432779794,16.83293510762554,1,A,840486P10,840486,722,5.3249460392042,43.985764590532,5.3147046127,43.9904940008,84,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,mediterranean,3,-1.127648595500451,0.010709148471742981,-1.3338665130617606,-0.02817097754913301
2018850209P01,6224.130434782609,6,2018,2.016666696717342,16.29063046024879,6,C,850209P01,850209,0,-2.0398235795233,46.883263302749,-2.0335204094,46.8803777884,85,0.5,C,E,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,3,-0.27763764540702157,1.1601056250298183,-2.0273298305237057,0.35981145988817004
2018850209P02,6158.565217391304,0,2018,2.016666696717342,16.29063046024879,6,C,850209P02,850209,1,-2.046180204035,46.882034210628,-2.0335204094,46.8803777884,85,0.5,C,NA,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,3,-0.6328113663018508,1.2389346011658087,-2.1717810799864012,0.5233353745275015
2018850209P04,5828.95652173913,6,2018,2.016666696717342,16.29063046024879,6,C,850209P04,850209,1,-2.036249611994,46.872485230601,-2.0335204094,46.8803777884,85,0.5,C,E,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,atlantic,12,-0.782240393231503,0.18381554384556056,-1.9774476399486443,0.22659223796078268
2018850209P05,6128.695652173913,6,2018,2.016666696717342,16.29063046024879,6,C,850209P05,850209,0,-2.0268082362616,46.875140251545,-2.0335204094,46.8803777884,85,0.5,C,E,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,atlantic,11,-0.5218609479600604,0.03001108524217101,-1.7703843832788408,-0.015090171012970235
2018850209P06,6398.391304347826,6,2018,2.016666696717342,16.29063046024879,3,E,850209P06,850209,1,-2.0230746013128,46.879687219847,-2.0335204094,46.8803777884,85,0.5,E,D,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,atlantic,9,-0.167205165807433,0.33040792195303054,-1.440102699051951,-0.1930265349773289
2018850209P07,6424.869565217391,6,2018,2.016666696717342,16.29063046024879,3,D,850209P07,850209,2,-2.0308208209479,46.880816568366,-2.0335204094,46.8803777884,85,0.5,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,atlantic,25,-0.1383843575891869,0.7064895740822563,-1.7671882194303181,0.01688350556806248
2018850209P08,6338.739130434783,6,2018,2.016666696717342,16.29063046024879,3,E,850209P08,850209,2,-2.0276236278021,46.883089860177,-2.0335204094,46.8803777884,85,0.5,E,D,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,atlantic,19,0.040790699202273996,0.8545044226578679,-1.5486543176127439,-0.09020135957128737
2018850209P09,6631.95652173913,7,2018,2.016666696717342,16.29063046024879,3,D,850209P09,850209,2,-2.0236754161322,46.888530702922,-2.0335204094,46.8803777884,85,0.5,D,NA,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,8,0.391403470327191,0.8823810901134733,-1.0359489338278007,-0.414691786850142
2018850209P10,6390.95652173913,6,2018,2.016666696717342,16.29063046024879,2,E,850209P10,850209,5,-2.0209717494452,46.885436382947,-2.0335204094,46.8803777884,85,0.5,E,NA,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,atlantic,21,0.19889153528401035,0.6631732072219478,-1.0202779928905266,-0.4120904861081899
2018850248P01,6406.478260869565,9,2018,2.016666696717342,16.29063046024879,3,A,850248P01,850248,11,-2.1252540104006,46.853228937744,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,14,0.4121509904877253,0.5980194925245274,0.27440108612883185,-1.0524777528479192
2018850248P02,7033.739130434783,8,2018,2.016666696717342,16.29063046024879,2,A,850248P02,850248,11,-2.1270349971865,46.857909819262,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,atlantic,12,0.44687818720585165,1.0985526211778585,0.14513469504542104,-0.8010337406420092
2018850248P03,6444.913043478261,8,2018,2.016666696717342,16.29063046024879,1,B,850248P03,850248,11,-2.1352747432802,46.85752832068,-2.1368211722,46.8583660758,85,1,B,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,7,2.3701518920388955,4.479109972069311,-0.5570854740411035,-0.3103764856431872
2018850248P04,4674.521739130435,8,2018,2.016666696717342,16.29063046024879,2,A,850248P04,850248,11,-2.1409610263918,46.854285473301,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,atlantic,12,4.109777988547784,7.605595056982724,-1.2969125032453932,0.2559218652794762
2018850248P05,3562.695652173913,8,2018,2.016666696717342,16.29063046024879,5,C,850248P05,850248,11,-2.1440723888491,46.85771907031,-2.1368211722,46.8583660758,85,1,C,NA,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,atlantic,12,4.739854513059849,9.223906824842722,-1.8676682576530184,0.8461623319529087
2018850248P06,4141.95652173913,8,2018,2.016666696717342,16.29063046024879,2,A,850248P06,850248,11,-2.142806386194,46.864556263384,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,atlantic,8,3.837049359686745,7.856846855047093,-1.7665385629654204,0.7267507546857693
2018850248P07,6230.173913043478,8,2018,2.016666696717342,16.29063046024879,2,A,850248P07,850248,11,-2.1363047115419,46.863441244106,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,atlantic,11,2.2080864420788613,4.581030763374316,-0.7863886688161061,-0.06012728986640132
2018850248P08,7141.913043478261,8,2018,2.016666696717342,16.29063046024879,3,A,850248P08,850248,11,-2.1284941188905,46.863675986932,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,atlantic,9,0.44031242155339734,1.3738326818387168,0.004667954634449451,-0.5715035020723893
2018850248P09,7432.652173913043,8,2018,2.016666696717342,16.29063046024879,3,A,850248P09,850248,11,-2.1294382564638,46.867402391793,-2.1368211722,46.8583660758,85,1,A,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,atlantic,10,0.5158340968498664,1.3682315787245751,-0.1586679393263192,-0.6003322357789073
2018850248P10,-1910.1739130434783,7,2018,2.016666696717342,16.29063046024879,4,B,850248P10,850248,11,-2.1465614788148,46.868209256413,-2.1368211722,46.8583660758,85,1,B,NA,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,atlantic,6,4.639613643664023,9.48191765530308,-2.037213785491512,1.0809651398994966
2018850796P01,7037.217391304348,0,2018,2.3534408952840553,15.90287419651438,1,D,850796P01,850796,133,-0.77220951929418,46.717697865017,-0.7634969866,46.7237069889,85,1,D,F,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,atlantic,17,-1.1098062666611581,0.12670557727620305,0.5011127987216427,0.22700297091293692
2018850796P02,6056.521739130435,0,2018,2.3534408952840553,15.90287419651438,1,D,850796P02,850796,133,-0.76794890625704,46.722540204062,-0.7634969866,46.7237069889,85,1,D,F,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,atlantic,14,-1.0950621012908595,0.12899038923269318,0.4502217836250399,0.24343641891764067
2018850796P03,6778.173913043478,0,2018,2.3534408952840553,15.90287419651438,2,D,850796P03,850796,133,-0.77178205268044,46.72622599354,-0.7634969866,46.7237069889,85,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,atlantic,18,-0.9434573970856595,0.06888774027006495,0.5352838465052934,0.08845778072605867
2018850796P04,6700.869565217391,6,2018,2.3534408952840553,15.90287419651438,3,A,850796P04,850796,146,-0.77586416394753,46.732181056908,-0.7634969866,46.7237069889,85,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,atlantic,11,-0.6796434903546241,-0.06073540374790606,0.455144387028962,0.005159053788838632
2018850796P05,6753.95652173913,0,2018,2.3534408952840553,15.90287419651438,4,D,850796P05,850796,133,-0.75998548657937,46.730239659438,-0.7634969866,46.7237069889,85,1,D,NA,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,atlantic,14,-0.8863318512464696,0.05220738281444995,0.3033997329629904,0.11393030374559732
2018850796P06,6112.260869565217,0,2018,2.3534408952840553,15.90287419651438,3,E,850796P06,850796,164,-0.76135877759499,46.724179696664,-0.7634969866,46.7237069889,85,1,E,NA,FALSE,FALSE,TRUE,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,atlantic,29,-1.0085569730218145,0.0735273474729565,0.3141946898935299,0.19951040469269493
2018850796P07,6682.826086956522,0,2018,2.3534408952840553,15.90287419651438,2,D,850796P07,850796,164,-0.75397733838601,46.727298014963,-0.7634969866,46.7237069889,85,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,atlantic,14,-0.9629900467955687,0.05397703840252823,0.12486974434592558,0.17230381511910361
2018850796P08,6589.521739130435,0,2018,2.3534408952840553,15.90287419651438,4,D,850796P08,850796,162,-0.75114492566628,46.719590145652,-0.7634969866,46.7237069889,85,1,D,NA,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,atlantic,11,-1.0930586167838352,0.1172860706993117,0.17695338492293736,0.30367450023563786
2018850796P09,6245.95652173913,0,2018,2.3534408952840553,15.90287419651438,3,A,850796P09,850796,159,-0.76135877759499,46.71982551674,-0.7634969866,46.7237069889,85,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,atlantic,16,-1.1248686832612493,0.12155265730589385,0.25003323353206847,0.2951089879032617
2018850796P10,6811.739130434783,0,2018,2.3534408952840553,15.90287419651438,3,D,850796P10,850796,159,-0.7660897725901,46.716241752674,-0.7634969866,46.7237069889,85,1,D,F,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,atlantic,17,-1.1540891231663186,0.13924371798600738,0.41971892553405477,0.32251084416120646
2018850839P01,5806.695652173913,0,2018,2.2007168786713724,16.008784588412333,3,E,850839P01,850839,102,-0.90107438866927,46.71019305237,-0.8931357691,46.7021058697,85,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,atlantic,15,-0.8478054276600507,0.010758039106218687,0.7727807109770624,0.2024365416729542
2018850839P02,6205.521739130435,0,2018,2.2007168786713724,16.008784588412333,3,D,850839P02,850839,102,-0.90085981194804,46.704925438621,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,atlantic,9,-0.9074181557633405,0.07850104463265646,1.0001386441685731,0.2201736894504784
2018850839P03,6598,0,2018,2.27254483673094,16.008784588412333,3,D,850839P03,850839,102,-0.8921694547398,46.711061129319,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,atlantic,6,-0.9881566460284453,0.08084939689417918,0.6785655121809923,0.2627661788803743
2018850839P04,6485.391304347826,6,2018,2.27254483673094,16.008784588412333,3,D,850839P04,850839,102,-0.88268516366314,46.71134067655,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,atlantic,3,-0.8750654158291473,0.01608037416626766,0.6348112360266983,0.31028878151414174
2018850839P05,6359.739130434783,6,2018,2.27254483673094,16.008784588412333,3,D,850839P05,850839,102,-0.88714835946392,46.705366878501,-0.8931357691,46.7021058697,85,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,atlantic,10,-0.7599584677905343,0.028765545807604584,0.7587820840609308,0.23098836305996082
2018850839P06,6283.695652173913,6,2018,2.27254483673094,16.008784588412333,3,D,850839P06,850839,102,-0.8800673276646,46.700761011442,-0.8931357691,46.7021058697,85,1,D,A,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,atlantic,7,-0.6577749280282134,0.0376642842834467,0.7667339361360374,0.08364064250042809
2018850839P07,5134.304347826087,7,2018,2.1649104265249117,16.008784588412333,4,D,850839P07,850839,102,-0.88440177743267,46.693505606052,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,atlantic,3,-0.5703211109338945,0.10567285514875704,0.8834615405083716,0.01854544400339779
2018850839P08,6800.95652173913,0,2018,2.1649104265249117,16.008784588412333,3,D,850839P08,850839,102,-0.89869258706402,46.694241492805,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,atlantic,10,-0.8380493526239643,0.18152600846327677,0.9299079654344573,0.07254719889793926
2018850839P09,5823.130434782609,0,2018,2.115233006429822,16.008784588412333,3,D,850839P09,850839,102,-0.9051513463719,46.697906059525,-0.8931357691,46.7021058697,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,atlantic,19,-0.9062222532354459,0.14537958845933616,0.9845297081462681,0.1546715702209538
2018850839P10,7013.869565217391,0,2018,2.27254483673094,16.008784588412333,1,A,850839P10,850839,102,-0.89843509499861,46.699907484936,-0.8931357691,46.7021058697,85,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,atlantic,12,-0.9060965598759906,0.19203912168265777,0.9491192940432258,0.1842181633130076
2018850885P01,7205.086956521739,0,2018,2.115233006429822,16.23080608882611,1,A,850885P01,850885,94,-0.93218366813797,46.681041875567,-0.9443073431,46.6826376332,85,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,atlantic,6,-0.9176107001872226,0.2523136535326481,1.1675119976140926,0.24991179109983408
2018850885P02,6025.347826086957,0,2018,2.115233006429822,16.23080608882611,4,D,850885P02,850885,94,-0.93160431099072,46.687224439101,-0.9443073431,46.6826376332,85,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,atlantic,4,-0.8775477689972774,0.41722111863530387,1.2348042785736644,0.32182093661509664
2018850885P03,6629.652173913043,0,2018,2.115233006429822,16.23080608882611,3,D,850885P03,850885,94,-0.93668977928298,46.691154415189,-0.9443073431,46.6826376332,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,atlantic,5,-0.3249496042722057,1.2438072801217,1.3036687227961736,0.3150392747703983
2018850885P04,6158.652173913043,0,2018,2.115233006429822,16.23080608882611,3,D,850885P04,850885,94,-0.94636718940867,46.690595110201,-0.9443073431,46.6826376332,85,1,D,E,FALSE,TRUE,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,atlantic,5,-0.11651093400953727,1.6257707556919208,1.325599795726822,0.3194381922771374
2018850885P05,6204.434782608696,0,2018,2.115233006429822,16.23080608882611,3,E,850885P05,850885,94,-0.94512264442574,46.684942861126,-0.9443073431,46.6826376332,85,1,E,D,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,atlantic,18,-0.29910196146159035,1.195582960949756,1.2963460888663236,0.2676346658288783
2018850885P06,6916.608695652174,0,2018,2.115233006429822,16.23080608882611,1,A,850885P06,850885,94,-0.95490734291214,46.686326539269,-0.9443073431,46.6826376332,85,1,A,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,atlantic,15,-0.07083895547363164,1.5412945242973495,1.2975564411282836,0.31421594000760145
2018850885P07,6780.478260869565,0,2018,2.115233006429822,16.23080608882611,7,B,850885P07,850885,94,-0.94866316032539,46.681424626235,-0.9443073431,46.6826376332,85,1,B,D,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,atlantic,11,-0.32495609761487726,1.1135562742580536,1.2177829448757012,0.24354034397393245
2018850885P08,5747.95652173913,0,2018,2.115233006429822,16.23080608882611,4,D,850885P08,850885,94,-0.95613043022289,46.677066996804,-0.9443073431,46.6826376332,85,1,D,B,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,atlantic,7,-0.35014421153191133,0.7361430261558211,1.2692717289275453,0.08200678672862423
